id,type,type_id
ts37660,SHOW,2
tm267017,MOVIE,1
tm247644,MOVIE,1
ts38204,SHOW,2
tm233121,MOVIE,1
ts39017,SHOW,2
ts42655,SHOW,2
ts39007,SHOW,2
ts76417,SHOW,2
tm240895,MOVIE,1
tm849005,MOVIE,1
tm155382,MOVIE,1
tm233360,MOVIE,1
ts54054,SHOW,2
tm233196,MOVIE,1
tm245383,MOVIE,1
tm232710,MOVIE,1
ts42628,SHOW,2
tm431769,MOVIE,1
ts55556,SHOW,2
ts77398,SHOW,2
tm257629,MOVIE,1
tm313988,MOVIE,1
ts42347,SHOW,2
ts35577,SHOW,2
tm232947,MOVIE,1
tm227042,MOVIE,1
tm886360,MOVIE,1
tm420745,MOVIE,1
tm233544,MOVIE,1
tm70652,MOVIE,1
ts42169,SHOW,2
tm290157,MOVIE,1
tm305437,MOVIE,1
tm280060,MOVIE,1
ts38734,SHOW,2
tm242765,MOVIE,1
tm226320,MOVIE,1
tm421855,MOVIE,1
ts42260,SHOW,2
tm232954,MOVIE,1
tm236659,MOVIE,1
tm230478,MOVIE,1
tm309251,MOVIE,1
ts42405,SHOW,2
tm232930,MOVIE,1
tm244521,MOVIE,1
tm355783,MOVIE,1
ts42170,SHOW,2
ts41956,SHOW,2
ts41151,SHOW,2
ts42075,SHOW,2
tm299381,MOVIE,1
tm412550,MOVIE,1
tm549892,MOVIE,1
ts43209,SHOW,2
tm247444,MOVIE,1
tm233425,MOVIE,1
ts42257,SHOW,2
tm308241,MOVIE,1
ts77755,SHOW,2
ts56045,SHOW,2
tm471802,MOVIE,1
ts87591,SHOW,2
ts53198,SHOW,2
tm232267,MOVIE,1
tm239290,MOVIE,1
tm224275,MOVIE,1
tm1150800,MOVIE,1
ts38116,SHOW,2
ts38512,SHOW,2
tm247767,MOVIE,1
ts74753,SHOW,2
tm307997,MOVIE,1
tm232931,MOVIE,1
tm327551,MOVIE,1
tm247159,MOVIE,1
tm310899,MOVIE,1
ts72247,SHOW,2
tm233616,MOVIE,1
tm327053,MOVIE,1
tm243326,MOVIE,1
tm375007,MOVIE,1
ts53023,SHOW,2
ts55982,SHOW,2
tm239927,MOVIE,1
tm361588,MOVIE,1
ts52830,SHOW,2
tm238717,MOVIE,1
tm299764,MOVIE,1
tm321073,MOVIE,1
tm240728,MOVIE,1
ts75324,SHOW,2
tm294581,MOVIE,1
ts38757,SHOW,2
ts42089,SHOW,2
tm244287,MOVIE,1
tm245378,MOVIE,1
tm307515,MOVIE,1
tm376111,MOVIE,1
tm267135,MOVIE,1
ts41527,SHOW,2
tm328041,MOVIE,1
tm245791,MOVIE,1
ts75151,SHOW,2
tm267948,MOVIE,1
tm244307,MOVIE,1
ts38717,SHOW,2
tm428702,MOVIE,1
ts249161,SHOW,2
ts41913,SHOW,2
tm244206,MOVIE,1
ts38758,SHOW,2
tm326723,MOVIE,1
tm244368,MOVIE,1
ts307925,SHOW,2
tm429984,MOVIE,1
tm307910,MOVIE,1
ts85732,SHOW,2
ts55798,SHOW,2
ts38703,SHOW,2
tm236705,MOVIE,1
tm314939,MOVIE,1
ts41963,SHOW,2
tm434625,MOVIE,1
tm1063652,MOVIE,1
ts57303,SHOW,2
tm363248,MOVIE,1
tm242002,MOVIE,1
tm371630,MOVIE,1
tm285171,MOVIE,1
ts75097,SHOW,2
tm407295,MOVIE,1
ts53545,SHOW,2
ts42137,SHOW,2
tm350374,MOVIE,1
tm345767,MOVIE,1
tm244191,MOVIE,1
tm351101,MOVIE,1
tm242422,MOVIE,1
tm239683,MOVIE,1
tm246056,MOVIE,1
tm818786,MOVIE,1
ts41485,SHOW,2
ts74962,SHOW,2
tm298084,MOVIE,1
tm914535,MOVIE,1
ts58133,SHOW,2
ts41289,SHOW,2
ts78324,SHOW,2
ts45996,SHOW,2
tm314272,MOVIE,1
tm287684,MOVIE,1
tm431275,MOVIE,1
tm244403,MOVIE,1
ts42120,SHOW,2
tm424879,MOVIE,1
tm300713,MOVIE,1
tm239739,MOVIE,1
tm244321,MOVIE,1
ts74823,SHOW,2
ts52821,SHOW,2
ts38769,SHOW,2
tm374454,MOVIE,1
ts55223,SHOW,2
tm354644,MOVIE,1
ts56511,SHOW,2
ts66540,SHOW,2
ts42218,SHOW,2
ts56032,SHOW,2
ts38761,SHOW,2
tm244923,MOVIE,1
tm460259,MOVIE,1
tm310953,MOVIE,1
tm409618,MOVIE,1
ts38772,SHOW,2
tm361746,MOVIE,1
tm330869,MOVIE,1
ts42127,SHOW,2
tm266705,MOVIE,1
ts78442,SHOW,2
ts83224,SHOW,2
tm245911,MOVIE,1
ts54050,SHOW,2
ts39016,SHOW,2
ts55962,SHOW,2
tm323634,MOVIE,1
tm239947,MOVIE,1
tm270982,MOVIE,1
tm540757,MOVIE,1
tm321703,MOVIE,1
ts53693,SHOW,2
ts57300,SHOW,2
tm346467,MOVIE,1
tm366227,MOVIE,1
ts53076,SHOW,2
ts78246,SHOW,2
tm275437,MOVIE,1
tm287041,MOVIE,1
tm311456,MOVIE,1
tm312577,MOVIE,1
tm311921,MOVIE,1
tm257141,MOVIE,1
ts55668,SHOW,2
tm272666,MOVIE,1
tm244380,MOVIE,1
ts42155,SHOW,2
ts41258,SHOW,2
ts131579,SHOW,2
ts57822,SHOW,2
ts55348,SHOW,2
ts287559,SHOW,2
tm315174,MOVIE,1
tm242736,MOVIE,1
ts53166,SHOW,2
tm366567,MOVIE,1
tm307761,MOVIE,1
tm253080,MOVIE,1
tm411311,MOVIE,1
tm295177,MOVIE,1
tm284015,MOVIE,1
tm538868,MOVIE,1
tm285329,MOVIE,1
tm444247,MOVIE,1
tm327652,MOVIE,1
ts58297,SHOW,2
tm270895,MOVIE,1
tm245042,MOVIE,1
tm283559,MOVIE,1
tm464662,MOVIE,1
tm314477,MOVIE,1
tm245050,MOVIE,1
tm358746,MOVIE,1
ts74917,SHOW,2
tm285107,MOVIE,1
tm540277,MOVIE,1
tm242887,MOVIE,1
ts42022,SHOW,2
tm864480,MOVIE,1
ts56221,SHOW,2
tm240076,MOVIE,1
tm233463,MOVIE,1
ts52829,SHOW,2
ts55559,SHOW,2
tm458326,MOVIE,1
tm245148,MOVIE,1
tm327540,MOVIE,1
tm271974,MOVIE,1
ts41260,SHOW,2
tm426638,MOVIE,1
tm273933,MOVIE,1
ts42090,SHOW,2
ts41154,SHOW,2
tm428557,MOVIE,1
tm286532,MOVIE,1
tm307612,MOVIE,1
ts54100,SHOW,2
tm242906,MOVIE,1
tm350607,MOVIE,1
ts56748,SHOW,2
ts56594,SHOW,2
tm244079,MOVIE,1
tm244842,MOVIE,1
tm266685,MOVIE,1
tm244788,MOVIE,1
ts39014,SHOW,2
tm474695,MOVIE,1
ts70529,SHOW,2
ts82268,SHOW,2
tm411508,MOVIE,1
ts47714,SHOW,2
tm253083,MOVIE,1
ts51368,SHOW,2
tm312738,MOVIE,1
tm316567,MOVIE,1
tm245271,MOVIE,1
tm319310,MOVIE,1
tm319470,MOVIE,1
ts51367,SHOW,2
tm366019,MOVIE,1
tm239764,MOVIE,1
tm266629,MOVIE,1
tm244292,MOVIE,1
tm307133,MOVIE,1
tm247642,MOVIE,1
tm270490,MOVIE,1
tm270555,MOVIE,1
ts129445,SHOW,2
ts9075,SHOW,2
tm344886,MOVIE,1
tm311995,MOVIE,1
tm239933,MOVIE,1
tm315584,MOVIE,1
tm266652,MOVIE,1
tm298846,MOVIE,1
tm466426,MOVIE,1
ts42011,SHOW,2
tm307751,MOVIE,1
tm375681,MOVIE,1
ts57082,SHOW,2
tm263743,MOVIE,1
tm327622,MOVIE,1
ts38813,SHOW,2
tm446581,MOVIE,1
tm461907,MOVIE,1
tm235553,MOVIE,1
tm267419,MOVIE,1
ts55194,SHOW,2
tm406881,MOVIE,1
ts53155,SHOW,2
ts75897,SHOW,2
tm278279,MOVIE,1
ts57055,SHOW,2
ts86021,SHOW,2
ts56683,SHOW,2
ts52981,SHOW,2
tm285298,MOVIE,1
tm320211,MOVIE,1
ts128422,SHOW,2
tm299783,MOVIE,1
tm326773,MOVIE,1
ts36634,SHOW,2
tm299761,MOVIE,1
tm927718,MOVIE,1
tm372305,MOVIE,1
tm533845,MOVIE,1
ts86831,SHOW,2
ts42043,SHOW,2
ts75286,SHOW,2
tm469432,MOVIE,1
tm426630,MOVIE,1
tm321189,MOVIE,1
tm348392,MOVIE,1
tm348386,MOVIE,1
tm266622,MOVIE,1
ts54156,SHOW,2
tm271333,MOVIE,1
ts57464,SHOW,2
tm423950,MOVIE,1
tm286520,MOVIE,1
ts41253,SHOW,2
ts83449,SHOW,2
tm244577,MOVIE,1
tm316923,MOVIE,1
tm336227,MOVIE,1
tm414285,MOVIE,1
tm242755,MOVIE,1
tm300184,MOVIE,1
ts57439,SHOW,2
tm307776,MOVIE,1
tm416779,MOVIE,1
tm272012,MOVIE,1
tm421382,MOVIE,1
tm315340,MOVIE,1
tm320206,MOVIE,1
tm369179,MOVIE,1
ts55484,SHOW,2
tm300027,MOVIE,1
tm358770,MOVIE,1
ts57465,SHOW,2
tm417317,MOVIE,1
ts21876,SHOW,2
ts55627,SHOW,2
ts57947,SHOW,2
ts53960,SHOW,2
tm371959,MOVIE,1
tm244317,MOVIE,1
ts53663,SHOW,2
tm359030,MOVIE,1
tm283322,MOVIE,1
tm355941,MOVIE,1
tm273294,MOVIE,1
ts128895,SHOW,2
tm324870,MOVIE,1
tm288499,MOVIE,1
tm458363,MOVIE,1
tm450095,MOVIE,1
tm311898,MOVIE,1
tm289882,MOVIE,1
ts127430,SHOW,2
tm307843,MOVIE,1
ts53149,SHOW,2
tm309115,MOVIE,1
tm305433,MOVIE,1
tm290831,MOVIE,1
tm334949,MOVIE,1
ts56636,SHOW,2
tm331117,MOVIE,1
tm300447,MOVIE,1
tm355666,MOVIE,1
tm313293,MOVIE,1
tm244259,MOVIE,1
ts20238,SHOW,2
tm351720,MOVIE,1
tm219252,MOVIE,1
tm324278,MOVIE,1
ts81542,SHOW,2
tm348403,MOVIE,1
tm420181,MOVIE,1
tm323602,MOVIE,1
tm350379,MOVIE,1
tm300056,MOVIE,1
tm350727,MOVIE,1
tm353742,MOVIE,1
tm272484,MOVIE,1
ts41899,SHOW,2
tm271959,MOVIE,1
ts53101,SHOW,2
ts53065,SHOW,2
tm462551,MOVIE,1
tm282915,MOVIE,1
ts76159,SHOW,2
ts53516,SHOW,2
tm411415,MOVIE,1
tm271951,MOVIE,1
tm271839,MOVIE,1
tm316744,MOVIE,1
tm371900,MOVIE,1
tm431214,MOVIE,1
ts53287,SHOW,2
ts78231,SHOW,2
ts38304,SHOW,2
tm349278,MOVIE,1
ts52922,SHOW,2
ts52988,SHOW,2
tm450478,MOVIE,1
tm463385,MOVIE,1
ts53264,SHOW,2
tm272413,MOVIE,1
ts76243,SHOW,2
tm1121246,MOVIE,1
tm321628,MOVIE,1
tm320249,MOVIE,1
tm275726,MOVIE,1
tm324204,MOVIE,1
tm283909,MOVIE,1
tm279828,MOVIE,1
tm326089,MOVIE,1
ts53513,SHOW,2
ts69208,SHOW,2
tm1172600,MOVIE,1
tm340927,MOVIE,1
tm451502,MOVIE,1
ts75320,SHOW,2
ts126804,SHOW,2
tm348003,MOVIE,1
tm315345,MOVIE,1
tm428856,MOVIE,1
tm244052,MOVIE,1
ts77197,SHOW,2
ts99814,SHOW,2
ts55936,SHOW,2
tm281182,MOVIE,1
tm290444,MOVIE,1
ts55978,SHOW,2
tm370212,MOVIE,1
tm376903,MOVIE,1
ts81898,SHOW,2
ts56969,SHOW,2
tm417055,MOVIE,1
tm894254,MOVIE,1
tm282910,MOVIE,1
tm294696,MOVIE,1
ts41948,SHOW,2
tm346334,MOVIE,1
tm306811,MOVIE,1
tm313120,MOVIE,1
tm311815,MOVIE,1
tm314295,MOVIE,1
tm323300,MOVIE,1
tm320785,MOVIE,1
ts55231,SHOW,2
ts56670,SHOW,2
tm530822,MOVIE,1
tm319512,MOVIE,1
tm314863,MOVIE,1
tm344336,MOVIE,1
tm347095,MOVIE,1
tm414340,MOVIE,1
tm413558,MOVIE,1
tm279017,MOVIE,1
tm368350,MOVIE,1
tm372662,MOVIE,1
tm344562,MOVIE,1
tm347060,MOVIE,1
ts52825,SHOW,2
ts41906,SHOW,2
tm339197,MOVIE,1
tm348073,MOVIE,1
ts32460,SHOW,2
ts82189,SHOW,2
tm281935,MOVIE,1
tm434830,MOVIE,1
tm313487,MOVIE,1
ts53346,SHOW,2
tm457296,MOVIE,1
tm296203,MOVIE,1
ts75620,SHOW,2
ts83999,SHOW,2
ts55581,SHOW,2
tm349656,MOVIE,1
tm285712,MOVIE,1
tm368449,MOVIE,1
ts81208,SHOW,2
tm325650,MOVIE,1
tm289181,MOVIE,1
ts81027,SHOW,2
tm327951,MOVIE,1
tm425889,MOVIE,1
tm529723,MOVIE,1
tm529733,MOVIE,1
tm175364,MOVIE,1
tm481846,MOVIE,1
tm250247,MOVIE,1
tm528287,MOVIE,1
tm372066,MOVIE,1
ts53106,SHOW,2
ts58307,SHOW,2
tm451222,MOVIE,1
tm404690,MOVIE,1
ts57811,SHOW,2
tm370447,MOVIE,1
ts56993,SHOW,2
tm376739,MOVIE,1
tm314677,MOVIE,1
tm293867,MOVIE,1
tm481594,MOVIE,1
tm481509,MOVIE,1
tm528044,MOVIE,1
tm528043,MOVIE,1
tm200838,MOVIE,1
tm362121,MOVIE,1
tm461366,MOVIE,1
tm228839,MOVIE,1
tm298779,MOVIE,1
tm366590,MOVIE,1
ts55966,SHOW,2
ts55491,SHOW,2
ts56768,SHOW,2
tm497383,MOVIE,1
tm336712,MOVIE,1
ts57148,SHOW,2
tm424898,MOVIE,1
tm417416,MOVIE,1
ts87465,SHOW,2
ts57120,SHOW,2
tm286268,MOVIE,1
tm295349,MOVIE,1
ts53936,SHOW,2
tm416620,MOVIE,1
tm320817,MOVIE,1
tm425732,MOVIE,1
tm430459,MOVIE,1
ts82302,SHOW,2
ts53399,SHOW,2
ts124246,SHOW,2
tm318200,MOVIE,1
tm414709,MOVIE,1
ts56125,SHOW,2
ts75341,SHOW,2
tm305227,MOVIE,1
tm408890,MOVIE,1
tm359658,MOVIE,1
tm1019177,MOVIE,1
ts83450,SHOW,2
tm902330,MOVIE,1
tm326624,MOVIE,1
tm426994,MOVIE,1
tm814861,MOVIE,1
tm447159,MOVIE,1
tm306301,MOVIE,1
ts56261,SHOW,2
ts55781,SHOW,2
tm439854,MOVIE,1
tm315424,MOVIE,1
tm317491,MOVIE,1
ts84398,SHOW,2
tm313472,MOVIE,1
tm306680,MOVIE,1
ts75879,SHOW,2
ts84555,SHOW,2
tm365824,MOVIE,1
tm375446,MOVIE,1
tm418870,MOVIE,1
tm449262,MOVIE,1
tm526163,MOVIE,1
tm311193,MOVIE,1
tm307551,MOVIE,1
tm437379,MOVIE,1
tm351931,MOVIE,1
tm481620,MOVIE,1
tm1077037,MOVIE,1
tm1077038,MOVIE,1
tm307698,MOVIE,1
tm316731,MOVIE,1
tm420656,MOVIE,1
tm299771,MOVIE,1
tm299790,MOVIE,1
tm313118,MOVIE,1
ts57424,SHOW,2
tm456156,MOVIE,1
ts75164,SHOW,2
tm306631,MOVIE,1
tm525645,MOVIE,1
tm307383,MOVIE,1
tm949309,MOVIE,1
tm241990,MOVIE,1
tm325433,MOVIE,1
ts83239,SHOW,2
ts55645,SHOW,2
ts54022,SHOW,2
tm365961,MOVIE,1
ts55576,SHOW,2
tm366245,MOVIE,1
tm348467,MOVIE,1
ts75981,SHOW,2
tm315850,MOVIE,1
tm358609,MOVIE,1
ts79020,SHOW,2
tm415245,MOVIE,1
tm307950,MOVIE,1
tm443154,MOVIE,1
ts55762,SHOW,2
tm432313,MOVIE,1
tm311283,MOVIE,1
ts76458,SHOW,2
tm295558,MOVIE,1
tm319477,MOVIE,1
ts82192,SHOW,2
tm413418,MOVIE,1
tm442199,MOVIE,1
tm315348,MOVIE,1
tm356742,MOVIE,1
ts78356,SHOW,2
ts76865,SHOW,2
tm409220,MOVIE,1
tm311902,MOVIE,1
tm1028083,MOVIE,1
tm414341,MOVIE,1
tm411313,MOVIE,1
tm319818,MOVIE,1
tm320756,MOVIE,1
tm246485,MOVIE,1
tm481189,MOVIE,1
tm481188,MOVIE,1
ts75012,SHOW,2
tm320489,MOVIE,1
tm314138,MOVIE,1
ts56718,SHOW,2
tm340587,MOVIE,1
tm427293,MOVIE,1
ts53543,SHOW,2
tm429163,MOVIE,1
tm1120937,MOVIE,1
tm453903,MOVIE,1
ts32752,SHOW,2
tm372054,MOVIE,1
tm367473,MOVIE,1
tm1064065,MOVIE,1
tm314829,MOVIE,1
ts78452,SHOW,2
ts80519,SHOW,2
tm319224,MOVIE,1
tm313974,MOVIE,1
ts76079,SHOW,2
tm416458,MOVIE,1
tm314705,MOVIE,1
tm412515,MOVIE,1
tm318492,MOVIE,1
tm317274,MOVIE,1
tm370436,MOVIE,1
tm273600,MOVIE,1
ts78430,SHOW,2
tm1038363,MOVIE,1
tm244277,MOVIE,1
tm462611,MOVIE,1
ts83489,SHOW,2
tm411503,MOVIE,1
tm524282,MOVIE,1
tm431928,MOVIE,1
tm410742,MOVIE,1
ts75676,SHOW,2
ts58433,SHOW,2
tm370430,MOVIE,1
tm296398,MOVIE,1
tm461159,MOVIE,1
tm849022,MOVIE,1
tm363878,MOVIE,1
ts83554,SHOW,2
ts84977,SHOW,2
tm362074,MOVIE,1
ts77563,SHOW,2
tm320255,MOVIE,1
tm332572,MOVIE,1
ts56648,SHOW,2
tm426569,MOVIE,1
tm346390,MOVIE,1
tm315865,MOVIE,1
ts122290,SHOW,2
ts56933,SHOW,2
ts56033,SHOW,2
ts36650,SHOW,2
tm370392,MOVIE,1
tm319127,MOVIE,1
tm326704,MOVIE,1
tm439484,MOVIE,1
tm299730,MOVIE,1
tm320949,MOVIE,1
ts79086,SHOW,2
tm316311,MOVIE,1
tm886283,MOVIE,1
tm319139,MOVIE,1
ts78291,SHOW,2
ts82565,SHOW,2
tm943790,MOVIE,1
tm838876,MOVIE,1
ts80042,SHOW,2
tm411288,MOVIE,1
tm221225,MOVIE,1
tm863351,MOVIE,1
tm324753,MOVIE,1
tm363103,MOVIE,1
tm406098,MOVIE,1
tm362047,MOVIE,1
tm362264,MOVIE,1
tm211554,MOVIE,1
tm407714,MOVIE,1
ts57281,SHOW,2
ts82564,SHOW,2
tm454156,MOVIE,1
ts78590,SHOW,2
ts121489,SHOW,2
tm983784,MOVIE,1
tm193211,MOVIE,1
ts74816,SHOW,2
tm320727,MOVIE,1
tm1082974,MOVIE,1
tm480647,MOVIE,1
tm346398,MOVIE,1
tm346867,MOVIE,1
tm372318,MOVIE,1
tm425884,MOVIE,1
tm322210,MOVIE,1
tm451512,MOVIE,1
ts84904,SHOW,2
tm362881,MOVIE,1
tm322569,MOVIE,1
ts80035,SHOW,2
ts57213,SHOW,2
ts217891,SHOW,2
tm375962,MOVIE,1
tm366972,MOVIE,1
tm372917,MOVIE,1
ts78507,SHOW,2
ts57291,SHOW,2
ts55232,SHOW,2
tm409456,MOVIE,1
tm157062,MOVIE,1
tm998188,MOVIE,1
ts89014,SHOW,2
ts57985,SHOW,2
ts98252,SHOW,2
tm436266,MOVIE,1
tm364769,MOVIE,1
tm323195,MOVIE,1
tm404569,MOVIE,1
tm361633,MOVIE,1
ts121176,SHOW,2
ts98316,SHOW,2
tm362098,MOVIE,1
ts88394,SHOW,2
ts121189,SHOW,2
ts74928,SHOW,2
ts98340,SHOW,2
ts52950,SHOW,2
tm414676,MOVIE,1
tm414220,MOVIE,1
tm368241,MOVIE,1
ts98353,SHOW,2
tm282988,MOVIE,1
ts98110,SHOW,2
ts56038,SHOW,2
ts74931,SHOW,2
tm353875,MOVIE,1
tm950444,MOVIE,1
ts81858,SHOW,2
tm327708,MOVIE,1
ts54010,SHOW,2
ts84056,SHOW,2
ts79182,SHOW,2
tm452767,MOVIE,1
tm368040,MOVIE,1
tm352243,MOVIE,1
ts80410,SHOW,2
tm429186,MOVIE,1
tm324124,MOVIE,1
tm414887,MOVIE,1
ts79422,SHOW,2
tm438502,MOVIE,1
tm419733,MOVIE,1
tm352863,MOVIE,1
tm244041,MOVIE,1
tm358949,MOVIE,1
tm897466,MOVIE,1
tm320670,MOVIE,1
tm361312,MOVIE,1
tm283581,MOVIE,1
tm324806,MOVIE,1
ts57913,SHOW,2
tm353046,MOVIE,1
tm1030241,MOVIE,1
tm328175,MOVIE,1
tm300440,MOVIE,1
ts54112,SHOW,2
ts82327,SHOW,2
ts76382,SHOW,2
tm332071,MOVIE,1
ts86946,SHOW,2
tm324588,MOVIE,1
ts83213,SHOW,2
ts81632,SHOW,2
ts77525,SHOW,2
tm353627,MOVIE,1
tm430660,MOVIE,1
tm325610,MOVIE,1
ts84341,SHOW,2
tm363329,MOVIE,1
ts76869,SHOW,2
ts78080,SHOW,2
tm518467,MOVIE,1
ts76540,SHOW,2
tm1045741,MOVIE,1
ts89251,SHOW,2
tm246330,MOVIE,1
tm344995,MOVIE,1
ts77474,SHOW,2
ts75138,SHOW,2
ts58442,SHOW,2
tm376421,MOVIE,1
ts76753,SHOW,2
tm456074,MOVIE,1
tm374357,MOVIE,1
tm429174,MOVIE,1
ts77795,SHOW,2
tm426117,MOVIE,1
tm518107,MOVIE,1
tm348191,MOVIE,1
tm327619,MOVIE,1
ts248736,SHOW,2
tm360763,MOVIE,1
ts82860,SHOW,2
ts8614,SHOW,2
ts41114,SHOW,2
ts82475,SHOW,2
ts39465,SHOW,2
ts82582,SHOW,2
ts57814,SHOW,2
tm429208,MOVIE,1
ts77011,SHOW,2
ts78305,SHOW,2
ts82913,SHOW,2
tm327926,MOVIE,1
tm409817,MOVIE,1
ts77014,SHOW,2
tm348919,MOVIE,1
tm427143,MOVIE,1
tm332500,MOVIE,1
ts84328,SHOW,2
ts80208,SHOW,2
tm305112,MOVIE,1
ts56251,SHOW,2
ts84542,SHOW,2
ts86089,SHOW,2
tm337040,MOVIE,1
tm420334,MOVIE,1
ts74959,SHOW,2
ts119220,SHOW,2
ts81885,SHOW,2
tm345960,MOVIE,1
ts90941,SHOW,2
tm327636,MOVIE,1
ts57116,SHOW,2
tm458127,MOVIE,1
ts119730,SHOW,2
tm361770,MOVIE,1
ts75355,SHOW,2
tm458893,MOVIE,1
ts97584,SHOW,2
ts74805,SHOW,2
tm368538,MOVIE,1
ts79988,SHOW,2
tm847805,MOVIE,1
tm349803,MOVIE,1
tm349138,MOVIE,1
ts118696,SHOW,2
tm421776,MOVIE,1
tm313424,MOVIE,1
ts80342,SHOW,2
ts78801,SHOW,2
tm886086,MOVIE,1
tm328052,MOVIE,1
tm349418,MOVIE,1
ts41995,SHOW,2
tm920320,MOVIE,1
tm479933,MOVIE,1
tm366143,MOVIE,1
tm351216,MOVIE,1
tm456667,MOVIE,1
ts82849,SHOW,2
tm420989,MOVIE,1
ts91034,SHOW,2
ts78558,SHOW,2
tm347821,MOVIE,1
ts88469,SHOW,2
ts119087,SHOW,2
tm922407,MOVIE,1
tm1086874,MOVIE,1
tm352033,MOVIE,1
ts75749,SHOW,2
tm348993,MOVIE,1
tm358239,MOVIE,1
tm347530,MOVIE,1
ts75491,SHOW,2
tm347850,MOVIE,1
tm453098,MOVIE,1
tm514257,MOVIE,1
tm514494,MOVIE,1
tm348568,MOVIE,1
ts81734,SHOW,2
ts76956,SHOW,2
tm349529,MOVIE,1
tm348281,MOVIE,1
tm459024,MOVIE,1
ts88312,SHOW,2
tm413266,MOVIE,1
ts75357,SHOW,2
ts78789,SHOW,2
ts76245,SHOW,2
ts79813,SHOW,2
tm348845,MOVIE,1
tm429172,MOVIE,1
ts75750,SHOW,2
tm415875,MOVIE,1
ts75718,SHOW,2
tm351214,MOVIE,1
ts75477,SHOW,2
ts81596,SHOW,2
tm465408,MOVIE,1
tm371212,MOVIE,1
tm348175,MOVIE,1
tm474862,MOVIE,1
tm478147,MOVIE,1
ts84335,SHOW,2
ts84010,SHOW,2
ts88262,SHOW,2
tm460948,MOVIE,1
tm366973,MOVIE,1
tm479734,MOVIE,1
tm376015,MOVIE,1
tm368448,MOVIE,1
tm432327,MOVIE,1
tm353247,MOVIE,1
ts83107,SHOW,2
tm409494,MOVIE,1
ts83970,SHOW,2
ts84833,SHOW,2
ts79856,SHOW,2
tm361505,MOVIE,1
ts82912,SHOW,2
tm351688,MOVIE,1
tm450673,MOVIE,1
ts82398,SHOW,2
ts84645,SHOW,2
tm427465,MOVIE,1
tm227523,MOVIE,1
tm406111,MOVIE,1
ts75772,SHOW,2
tm325325,MOVIE,1
tm464351,MOVIE,1
tm361998,MOVIE,1
tm995893,MOVIE,1
tm367065,MOVIE,1
tm408892,MOVIE,1
tm1111987,MOVIE,1
tm359103,MOVIE,1
tm350971,MOVIE,1
ts70631,SHOW,2
tm367613,MOVIE,1
ts82419,SHOW,2
tm824477,MOVIE,1
ts81036,SHOW,2
tm359150,MOVIE,1
ts78217,SHOW,2
ts80993,SHOW,2
ts81884,SHOW,2
tm353791,MOVIE,1
tm512751,MOVIE,1
tm450832,MOVIE,1
tm352951,MOVIE,1
ts78031,SHOW,2
ts76511,SHOW,2
tm473502,MOVIE,1
tm354136,MOVIE,1
ts86497,SHOW,2
ts76486,SHOW,2
tm371380,MOVIE,1
tm463217,MOVIE,1
tm408871,MOVIE,1
tm409376,MOVIE,1
ts35426,SHOW,2
tm407775,MOVIE,1
tm449195,MOVIE,1
tm351181,MOVIE,1
tm351171,MOVIE,1
tm349273,MOVIE,1
tm412489,MOVIE,1
ts77852,SHOW,2
tm352705,MOVIE,1
tm817504,MOVIE,1
tm893480,MOVIE,1
ts86908,SHOW,2
tm849003,MOVIE,1
tm511940,MOVIE,1
tm511991,MOVIE,1
tm889629,MOVIE,1
ts80856,SHOW,2
ts76509,SHOW,2
ts79660,SHOW,2
ts76603,SHOW,2
tm372061,MOVIE,1
tm352865,MOVIE,1
tm356666,MOVIE,1
tm403197,MOVIE,1
tm358188,MOVIE,1
tm1022893,MOVIE,1
ts83555,SHOW,2
tm357272,MOVIE,1
tm465427,MOVIE,1
ts80059,SHOW,2
tm370530,MOVIE,1
tm897418,MOVIE,1
tm454879,MOVIE,1
ts77600,SHOW,2
tm423666,MOVIE,1
ts116814,SHOW,2
tm424032,MOVIE,1
tm368284,MOVIE,1
tm430090,MOVIE,1
tm376709,MOVIE,1
tm414746,MOVIE,1
tm416134,MOVIE,1
tm371622,MOVIE,1
tm407318,MOVIE,1
tm423802,MOVIE,1
tm369452,MOVIE,1
tm369210,MOVIE,1
tm408257,MOVIE,1
tm369453,MOVIE,1
tm426367,MOVIE,1
ts225522,SHOW,2
tm367105,MOVIE,1
tm357820,MOVIE,1
ts83455,SHOW,2
tm355724,MOVIE,1
tm439678,MOVIE,1
tm359714,MOVIE,1
tm424888,MOVIE,1
tm430281,MOVIE,1
tm433228,MOVIE,1
tm428483,MOVIE,1
ts79585,SHOW,2
ts76478,SHOW,2
tm416341,MOVIE,1
ts116101,SHOW,2
ts88234,SHOW,2
tm351201,MOVIE,1
ts84243,SHOW,2
tm425698,MOVIE,1
tm358370,MOVIE,1
tm403709,MOVIE,1
tm835414,MOVIE,1
tm375091,MOVIE,1
ts83763,SHOW,2
ts81886,SHOW,2
ts90594,SHOW,2
tm370781,MOVIE,1
ts86994,SHOW,2
ts80617,SHOW,2
ts82851,SHOW,2
tm365670,MOVIE,1
tm358242,MOVIE,1
tm370232,MOVIE,1
tm430057,MOVIE,1
tm368697,MOVIE,1
tm363003,MOVIE,1
tm363488,MOVIE,1
tm360945,MOVIE,1
ts78053,SHOW,2
ts81485,SHOW,2
ts80445,SHOW,2
ts81483,SHOW,2
ts77520,SHOW,2
tm431081,MOVIE,1
tm361161,MOVIE,1
