id,title,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,is_best_movie_by_year,is_best_movie,is_best_show_by_year,is_best_show
tm443537,Ani... Dr. Kashinath Ghanekar,2018,,159,tt8784906,8.5,1071,0,0,0,0
tm983787,Ava,2020,R,96,tt8784956,5.4,53131,0,0,0,0
tm429377,Bert Kreischer: Secret Time,2018,,57,tt8786466,7.3,2307,0,0,0,0
ts108042,Maya and the Three,2021,TV-Y7,131,tt8787772,8.1,3597,0,0,0,0
ts90729,Away,2020,TV-14,50,tt8787802,6.6,23706,0,0,0,0
ts84633,The Promised Neverland,2019,TV-MA,23,tt8788458,8.4,34730,0,0,0,1
ts80859,Here to Heart,2018,TV-14,45,tt8791742,7.5,219,0,0,0,0
ts83071,Afflicted,2018,TV-MA,42,tt8792570,5.1,1119,0,0,0,0
tm431810,Evelyn,2019,,95,tt8793990,7.2,768,0,0,0,0
ts82867,Becoming Champions,2018,TV-G,45,tt8796068,6.7,389,0,0,0,0
ts83360,The Guest,2018,TV-MA,66,tt8801670,8.1,1537,0,0,0,0
ts83790,The Beauty Inside,2018,TV-14,68,tt8801708,7.6,1889,0,0,0,0
tm421125,The Suit,2018,,96,tt8805486,5.4,1608,0,0,0,0
tm430171,Screwball,2019,,105,tt8819596,7.1,1678,0,0,0,0
tm422359,Aurora,2018,,110,tt8821182,4.3,603,0,0,0,0
ts85175,Girl from Nowhere,2018,TV-MA,44,tt8824648,7.6,3979,0,0,0,0
ts93611,October Faction,2020,TV-MA,41,tt8826128,6.1,10854,0,0,0,0
tm456983,Mauli,2018,,134,tt8826936,5.6,362,0,0,0,0
ts107543,Mystic Whispers,2014,TV-14,26,tt8834748,6.9,17,0,0,0,0
tm433215,Exes Baggage,2018,,104,tt8835552,6.4,267,0,0,0,0
ts77219,Part-Time Idol,2017,TV-14,40,tt8835780,6.7,108,0,0,0,0
tm313748,Handsome: A Netflix Mystery Movie,2017,,81,tt8836958,5.2,4465,0,0,0,0
tm423140,Avengement,2019,,90,tt8836988,6.5,15426,0,0,0,0
tm428597,Being Napoleon,2018,,88,tt8841814,5.5,124,0,0,0,0
tm430120,Belmonte,2019,,75,tt8846072,6.1,376,0,0,0,0
tm918734,Concrete Cowboy,2020,R,111,tt8846176,6.3,8517,0,0,0,0
tm494577,Oga Bolaji,2018,,91,tt8847418,6.6,2279,0,0,0,0
tm459789,The Lovebirds,2021,R,87,tt8851668,6.0,25460,0,0,0,0
tm445258,Marriage Palace,2018,,102,tt8852242,6.2,180,0,0,0,0
tm477403,Kaake Da Viyah,2019,,133,tt8852408,5.0,73,0,0,0,0
tm459329,Firebrand,2019,,116,tt8852536,5.1,278,0,0,0,0
ts83232,The Mire,2018,TV-MA,51,tt8855592,7.0,4312,0,0,0,0
tm451078,Pokémon: Mewtwo Strikes Back - Evolution,2019,PG,98,tt8856470,5.7,5384,0,0,0,0
tm494288,Brother Jekwu,2016,,103,tt8857316,6.6,2279,0,0,0,0
tm428877,Babamın Ceketi,2018,,100,tt8857590,4.9,854,0,0,0,0
ts321277,Daniel Sloss: Live Shows,2018,TV-MA,60,tt8858472,8.5,3387,0,0,0,0
ts83491,WHAT / IF,2019,TV-MA,59,tt8860450,6.3,15135,0,0,0,0
tm444576,Puppy Star Christmas,2018,PG,90,tt8861786,3.6,248,0,0,0,0
tm469008,How High 2,2019,,89,tt8861802,3.0,1097,0,0,0,0
tm430104,High Society,2018,,119,tt8865580,5.5,984,0,0,0,0
ts83820,The Judgement,2018,,48,tt8866904,7.1,95,0,0,0,0
tm494190,Redemption,2019,,100,tt8870574,6.0,171,0,0,0,0
ts84179,Made in Mexico,2018,,50,tt8871764,3.9,760,0,0,0,0
ts288195,Invisible City,2021,TV-MA,36,tt8878862,7.7,18,0,0,0,0
ts107658,Mind Game,2015,TV-14,44,tt8879588,7.5,12,0,0,0,0
ts107724,The Defeated,2020,TV-MA,54,tt8879894,7.0,5597,0,0,0,0
ts83082,Living with Yourself,2019,TV-MA,26,tt8880894,7.2,30134,0,0,0,0
tm845117,Tiffany Haddish: Black Mitzvah,2019,,55,tt8882390,6.2,956,0,0,0,0
ts84484,Dancing Queen,2018,,41,tt8882486,6.9,1590,0,0,0,0
tm1063013,The Father Who Moves Mountains,2021,PG-13,108,tt8886670,5.5,3385,0,0,0,0
ts86067,Death by Magic,2018,TV-14,33,tt8887956,6.1,629,0,0,0,0
ts83814,Undercover Law,2018,,57,tt8888710,7.2,214,0,0,0,0
tm451852,The 3rd Eye 2,2019,,115,tt8890582,5.3,586,0,0,0,0
ts84533,Transformers: Cyberverse,2018,TV-Y7,11,tt8891990,6.5,350,0,0,0,0
ts83663,A Taiwanese Tale of Two Cities,2018,,68,tt8893498,6.1,159,0,0,0,0
ts83710,First and Last,2018,TV-MA,44,tt8893502,6.7,421,0,0,0,0
ts83925,Boca Juniors Confidential,2018,,43,tt8893546,6.3,350,0,0,0,0
ts83906,Car Masters: Rust to Riches,2018,TV-PG,39,tt8893550,8.4,10024,0,0,0,1
ts80057,Last Hope,2018,TV-14,24,tt8893554,5.8,427,0,0,0,0
ts84038,Battlefish,2018,,45,tt8893566,7.0,426,0,0,0,0
tm434179,Two Catalonias,2018,,116,tt8893608,6.4,677,0,0,0,0
tm471968,Passing,2021,PG-13,98,tt8893974,6.7,13553,0,0,0,0
tm423593,Aruna & Her Palate,2018,,106,tt8894180,7.2,765,0,0,0,0
ts83429,Take My Brother Away,2018,,46,tt8894324,6.7,161,0,0,0,0
tm426634,The Day I Lost My Shadow,2019,,94,tt8900142,6.1,239,0,0,0,0
tm430106,"El Pepe, A Supreme Life",2019,,74,tt8900434,7.1,1867,0,0,0,0
tm848996,Tigertail,2020,PG,91,tt8902948,6.6,3540,0,0,0,0
tm493511,The Sky Is Pink,2019,,143,tt8902990,7.5,8551,0,0,0,0
tm493556,Kaagar,2019,,129,tt8907844,6.2,64,0,0,0,0
tm949382,Looop Lapeta,2022,,131,tt8907974,5.1,4170,0,0,0,0
tm990835,The Girl on the Train,2021,,128,tt8907992,4.4,14348,0,0,0,0
tm460815,Luka Chuppi,2019,,126,tt8908002,6.3,11162,0,0,0,0
ts106612,Chicken Soup for the Soul's Being Dad,2018,TV-PG,40,tt8908110,6.6,2279,0,0,0,0
ts84932,Super Drags,2018,TV-MA,25,tt8912244,5.4,1685,0,0,0,0
ts93482,The Last Kids on Earth,2019,,58,tt8914012,7.3,1293,0,0,0,0
tm495609,Game Over,2019,,102,tt8914492,7.0,7297,0,0,0,0
ts86296,Sunderland 'Til I Die,2018,TV-MA,41,tt8914684,8.1,7943,0,0,0,0
ts83537,Signs,2018,TV-MA,46,tt8917248,6.4,1608,0,0,0,0
tm426983,Joy,2018,,99,tt8917752,6.6,1293,0,0,0,0
tm845496,Crip Camp: A Disability Revolution,2020,R,108,tt8923484,7.7,7264,0,0,0,0
ts89564,Black Summer,2019,TV-MA,39,tt8923854,6.5,28657,0,0,0,0
ts84167,Age of Rebellion,2018,TV-MA,83,tt8931836,8.6,49,0,0,0,0
tm496322,Extraction,2020,R,116,tt8936646,6.7,192132,0,0,0,0
tm822832,Lingua Franca,2020,,95,tt8943224,6.5,671,0,0,0,0
tm431347,Reversing Roe,2018,,99,tt8948614,7.5,1281,0,0,0,0
tm460124,"Yes, God, Yes",2020,R,78,tt8949056,6.1,14496,0,0,0,0
tm441198,The Princess Switch,2018,PG,101,tt8954732,6.0,27650,0,0,0,0
tm368699,The Devil All the Time,2020,R,138,tt8956406,7.1,122321,0,1,0,0
tm475254,"Sincerely Yours, Dhaka",2019,,134,tt8958304,6.9,653,0,0,0,0
tm450462,Petta,2019,,172,tt8959820,7.3,9778,0,0,0,0
ts85217,Motown Magic,2018,TV-Y,17,tt8959860,7.9,292,0,0,0,0
tm1000619,Radhe Shyam,2022,,138,tt8960382,6.9,21328,0,1,0,0
ts89747,High Seas,2019,TV-MA,45,tt8961508,6.8,7154,0,0,0,0
ts85183,Vai Anitta,2018,TV-MA,40,tt8961530,5.6,448,0,0,0,0
ts84146,Emily in Paris,2020,TV-MA,29,tt8962124,6.9,84302,0,0,0,0
ts82218,Hi Score Girl,2018,TV-PG,27,tt8963328,8.0,1952,0,0,0,0
tm849131,I Am Vengeance: Retaliation,2020,R,90,tt8972556,3.4,3048,0,0,0,0
ts82445,Ashes of Love,2018,TV-14,43,tt8976346,8.5,1875,0,0,0,0
tm882606,Sethum Aayiram Pon,2019,G,102,tt8976418,7.2,343,0,0,0,0
tm831196,Chippa,2019,G,90,tt8976464,6.4,1087,0,0,0,0
tm931686,Vampires vs. the Bronx,2020,PG-13,86,tt8976576,5.7,9627,0,0,0,0
tm494731,Sextuplets,2019,,97,tt8976710,4.4,8380,0,0,0,0
tm461827,Who Would You Take to a Deserted Island?,2019,,93,tt8976832,5.3,2466,0,0,0,0
tm494847,Made in China,2019,PG,128,tt8983180,6.3,4298,0,0,0,0
tm455197,Kabir Singh,2019,,172,tt8983202,7.2,30949,0,1,0,0
ts85451,45 RPM,2019,TV-MA,57,tt8987918,7.2,497,0,0,0,0
tm494531,Seventeen,2019,,99,tt8988832,7.2,3940,0,0,0,0
tm912190,Cargo,2019,PG-13,113,tt8992946,5.6,2906,0,0,0,0
ts84280,Rascal Does Not Dream of Bunny Girl Senpai,2018,TV-14,25,tt8993398,8.1,10400,0,0,0,1
ts89048,My First First Love,2019,TV-PG,52,tt8995604,7.5,2163,0,0,0,0
ts218803,Diagnosis,2019,,47,tt8997426,6.6,2279,0,0,0,0
tm464542,Tottaa Pataaka Item Maal,2018,,107,tt9000388,7.6,8051,0,0,0,0
ts88578,Firefly Lane,2021,TV-MA,52,tt9012876,7.4,20300,0,0,0,0
tm1036270,I Am All Girls,2021,,107,tt9013182,5.9,5704,0,0,0,0
tm851862,Mutiny of the Worker Bees,2020,,100,tt9014248,4.0,475,0,0,0,0
tm493175,ZZ Top: That Little Ol' Band from Texas,2019,,91,tt9015306,7.5,1692,0,0,0,0
tm827638,Synchronic,2019,R,102,tt9016974,6.2,28617,0,0,0,0
tm434676,Joe Rogan: Strange Times,2018,,63,tt9017614,7.3,4300,0,0,0,0
tm458467,Girl on the Third Floor,2019,,93,tt9026184,4.7,9823,0,0,0,0
tm474548,Good Sam,2019,PG,90,tt9032888,5.7,2890,0,0,0,0
tm493814,Satria Heroes: Revenge of the Darkness,2017,,92,tt9033440,4.4,69,0,0,0,0
tm437608,Adam Sandler: 100% Fresh,2018,R,73,tt9036126,7.5,5096,0,0,0,0
tm462311,Latte and the Magic Waterstone,2022,,89,tt9038290,5.6,938,0,0,0,0
tm434126,Rafinha Bastos: Ultimatum,2018,,62,tt9038520,6.5,214,0,0,0,0
ts84129,No Good Nick,2019,TV-PG,30,tt9039142,6.0,2843,0,0,0,0
tm435487,Suzzanna: Buried Alive,2018,,125,tt9044128,5.5,894,0,0,0,0
tm457856,ReMastered: The Two Killings of Sam Cooke,2019,,74,tt9046564,7.2,2231,0,0,0,0
tm464527,ReMastered: The Miami Showband Massacre,2019,,70,tt9046568,7.0,1353,0,0,0,0
tm470378,ReMastered: Devil at the Crossroads,2019,,48,tt9046574,7.0,2691,0,0,0,0
tm473647,ReMastered: The Lion's Share,2019,PG-13,84,tt9046576,6.9,628,0,0,0,0
ts90280,Yankee,2019,TV-MA,40,tt9046782,5.9,687,0,0,0,0
ts84597,FIGHTWORLD,2018,TV-MA,42,tt9047526,7.6,806,0,0,0,0
ts106141,The Chosen One,2019,TV-MA,27,tt9048368,5.7,661,0,0,0,0
tm244134,Tramps,2016,,83,tt9049178,6.5,5460,0,0,0,0
ts106126,The Bonfire of Destiny,2019,TV-MA,50,tt9050352,7.6,4442,0,0,0,0
tm885845,Murder to Mercy - The Cyntoia Brown Story,2020,,96,tt9050898,6.3,2693,0,0,0,0
tm450262,Last Breath,2019,,85,tt9056818,7.7,5447,0,0,0,0
tm460411,Stunt School,2019,,95,tt9056824,4.4,1123,0,0,0,0
ts106015,Kengan Ashura,2019,TV-MA,24,tt9058134,8.0,4719,0,0,0,0
ts89210,Warrior Nun,2020,TV-MA,43,tt9059350,6.8,29164,0,0,0,0
tm438005,First Love,2018,,122,tt9060390,6.0,149,0,0,0,0
tm434776,Mo Amer: The Vagabond,2018,,56,tt9060526,7.3,799,0,0,0,0
tm434727,"Ron White: If You Quit Listening, I'll Shut Up",2018,,63,tt9060534,6.5,827,0,0,0,0
tm818502,"Live Twice, Love Once",2019,,101,tt9063902,7.2,6492,0,0,0,0
tm431760,Paskal,2018,,100,tt9066070,6.8,2964,0,0,0,0
tm817709,Rocks,2019,,93,tt9067182,7.4,4552,0,0,0,0
ts93066,The I-Land,2019,TV-MA,40,tt9070436,4.6,16918,0,0,0,0
ts287352,Hit & Run,2021,TV-MA,49,tt9073940,7.1,8367,0,0,0,0
ts106536,White Lines,2020,TV-MA,55,tt9073958,6.6,16506,0,0,0,0
tm438423,For the Broken Hearted,2018,,92,tt9074344,6.7,94,0,0,0,0
ts83045,Accidentally In Love,2018,TV-14,29,tt9077184,7.6,1100,0,0,0,0
tm437631,Derren Brown: Sacrifice,2018,,49,tt9077188,7.1,1786,0,0,0,0
ts84779,Haunted,2018,TV-MA,25,tt9077192,4.6,3150,0,0,0,0
ts84782,Larva Island,2018,TV-Y7,8,tt9077194,6.6,416,0,0,0,0
ts85126,The Degenerates,2018,,28,tt9077196,6.2,666,0,0,0,0
ts309731,Gormiti,2018,TV-Y,11,tt9077350,5.3,111,0,0,0,0
ts89840,Virgin River,2019,TV-14,44,tt9077530,7.4,34797,0,0,0,0
ts237107,Sweet Magnolias,2020,TV-14,50,tt9077540,7.3,17435,0,0,0,0
ts86814,Murder Mountain,2018,TV-MA,49,tt9078908,6.8,3045,0,0,0,0
tm450769,Nathicharami,2018,,116,tt9084890,7.2,316,0,0,0,0
tm436704,Super Monsters Save Halloween,2018,,24,tt9085726,5.4,27,0,0,0,0
tm374845,The Seven Deadly Sins: Prisoners of the Sky,2018,PG-13,99,tt9089294,7.1,4649,0,0,0,0
tm449594,Brother,2019,,96,tt9095526,6.7,1054,0,0,0,0
tm492277,Semesta,2018,,88,tt9097372,7.3,111,0,0,0,0
ts87488,Malibu Rescue: The Series,2019,TV-G,26,tt9098432,5.4,979,0,0,0,0
tm845549,The Reason I Jump,2020,,82,tt9098928,7.5,802,0,0,0,0
tm436470,No Escape Room,2018,,85,tt9099102,5.0,4277,0,0,0,0
tm452929,The Little Switzerland,2019,PG-13,86,tt9100028,4.8,1245,0,0,0,0
tm1080083,The Lost Daughter,2021,R,122,tt9100054,6.7,56650,0,0,0,0
ts105825,The Valhalla Murders,2019,TV-MA,46,tt9100822,7.1,13038,0,0,0,0
ts105441,Greatest Events of WWII in Colour,2019,,50,tt9103932,8.7,8508,0,0,0,0
tm477006,Psycho,2020,,134,tt9109976,6.2,4075,0,0,0,0
tm973704,Andhaghaaram,2020,,171,tt9110340,7.7,3679,0,0,0,0
tm818499,Revenge of the Pontianak,2019,,92,tt9113332,5.3,267,0,0,0,0
ts84586,Spinning Out,2020,TV-MA,50,tt9117054,7.6,13692,0,0,0,1
tm437159,ReMastered: Who Shot the Sheriff,2018,,57,tt9118620,6.9,1381,0,0,0,0
ts86744,Romance Is a Bonus Book,2019,,64,tt9130542,8.0,5034,0,0,0,0
ts93054,Trinkets,2019,TV-MA,26,tt9134194,7.0,10263,0,0,0,0
tm443993,"Take the Ball, Pass the Ball",2018,,107,tt9135854,8.0,3064,0,0,0,0
tm925490,Ainu Mosir,2020,,84,tt9140354,6.6,231,0,0,0,0
tm491499,Fan of Amoory,2018,G,91,tt9140904,5.9,35,0,0,0,0
ts91124,Love Alarm,2019,TV-MA,49,tt9145880,6.8,5262,0,0,0,0
ts55532,LEGO Friends,2012,TV-Y,16,tt9148446,7.6,16,0,0,0,0
tm476960,El testigo,2018,,76,tt9149838,8.1,210,0,0,0,0
tm463038,Despite Everything,2019,,75,tt9150970,5.3,4885,0,0,0,0
ts105047,To the Lake,2019,TV-MA,43,tt9151230,7.2,12456,0,0,0,0
ts85837,SKY Castle,2018,TV-MA,68,tt9151274,8.6,2835,0,0,0,0
ts306187,Family Reunion,2019,TV-PG,29,tt9153270,6.4,2576,0,0,0,0
tm438250,"I, Potro",2018,,50,tt9154584,6.2,493,0,0,0,0
tm476959,What Did I Mess,2018,PG-13,100,tt9163340,7.1,695,0,0,0,0
ts105542,The Baker and the Beauty,2020,TV-14,44,tt9164986,7.5,4160,0,0,0,0
ts95011,Move,2018,TV-MA,25,tt9165300,7.5,112,0,0,0,0
ts88379,Dracula,2020,TV-MA,88,tt9165388,6.8,45971,0,0,0,0
ts105601,Archibald's Next Big Thing,2019,TV-Y7,24,tt9165404,7.5,284,0,0,0,0
ts105589,Rhyme Time Town,2020,TV-Y,23,tt9165434,7.5,78,0,0,0,0
ts255779,Gabby's Dollhouse,2021,TV-Y,23,tt9165438,7.2,344,0,0,0,0
tm475501,Wanda Sykes: Not Normal,2019,,66,tt9169592,7.2,1790,0,0,0,0
ts105645,Historical Roasts,2019,TV-MA,29,tt9169602,5.3,1675,0,0,0,0
ts225061,Pieces of Her,2022,TV-MA,52,tt9170236,6.4,11322,0,0,0,0
ts105608,Puerta 7,2020,TV-MA,41,tt9170386,5.6,542,0,0,0,0
tm855839,The Shadow in My Eye,2021,,107,tt9170516,7.3,8270,0,0,0,0
ts84930,The Hook Up Plan,2018,TV-14,28,tt9170638,7.2,5212,0,0,0,0
tm440996,Trevor Noah: Son of Patricia,2018,R,63,tt9170648,7.3,3970,0,0,0,0
tm492043,Motichoor Chaknachoor,2019,,150,tt9172840,5.8,2774,0,0,0,0
ts249891,The Comey Rule,2020,TV-MA,82,tt9174536,7.4,8598,0,0,0,0
tm996479,Tuesdays And Fridays,2021,,106,tt9176102,4.5,758,0,0,0,0
tm460199,High End Yaariyaan,2019,,140,tt9176136,5.8,1513,0,0,0,0
tm816432,Bypass Road,2019,,137,tt9176260,5.4,999,0,0,0,0
tm838007,Dolly Kitty and Those Twinkling Stars,2019,R,120,tt9176296,5.5,7522,0,0,0,0
tm366025,Blanche Gardin: I Talk to Myself,2017,,88,tt9182404,7.9,133,0,0,0,0
ts82583,The Family Court,2010,TV-MA,45,tt9184102,6.6,2279,0,0,0,0
ts105192,The Unlisted,2019,,10,tt9184592,6.7,899,0,0,0,0
ts104840,Skylines,2019,TV-MA,60,tt9184970,7.5,2627,0,0,0,0
ts246073,Tribes of Europa,2021,TV-MA,47,tt9184982,6.7,11794,0,0,0,0
ts246072,Barbarians,2020,TV-MA,47,tt9184986,7.2,23180,0,0,0,0
ts89744,How to Sell Drugs Online (Fast),2019,TV-MA,32,tt9184994,7.9,30734,0,0,0,1
ts86949,The A List,2018,TV-PG,27,tt9185110,5.5,2787,0,0,0,0
tm938793,I Am Woman,2020,,116,tt9185316,6.6,2205,0,0,0,0
tm440324,Santo cachón,2018,,87,tt9189572,4.8,53,0,0,0,0
tm476922,Wanted - Matloubin,2019,,90,tt9194246,7.2,616,0,0,0,0
tm933375,Cuties,2020,NC-17,96,tt9196192,3.3,30030,0,0,0,0
ts90508,Flinch,2019,TV-PG,24,tt9196244,4.4,703,0,0,0,0
tm443283,Loudon Wainwright III: Surviving Twin,2018,,91,tt9203030,7.1,94,0,0,0,0
ts85202,Brainchild,2018,TV-Y7,25,tt9203042,8.1,415,0,0,0,0
ts85250,Kulipari: Dream Walker,2018,TV-Y7,19,tt9203064,7.7,91,0,0,0,0
ts85967,Bumping Mics with Jeff Ross & Dave Attell,2018,TV-MA,34,tt9203078,7.7,1145,0,0,0,0
tm858869,Stowaway,2021,PG-13,117,tt9203694,5.6,44054,0,0,0,0
tm897732,Bigfoot Family,2020,G,97,tt9204164,5.8,2609,0,0,0,0
tm467116,Life Overtakes Me,2019,,39,tt9204606,5.0,45,0,0,0,0
tm1000037,Je suis Karl,2021,R,126,tt9205538,5.4,889,0,0,0,0
tm472766,Kardec,2019,,110,tt9213932,6.1,1501,0,0,0,0
tm474061,Malibu Rescue,2019,,69,tt9228950,5.0,1220,0,0,0,0
tm34391,Before the Flying Circus,2000,,55,tt9230920,7.3,161,0,0,0,0
ts82592,The Truth,2008,TV-14,44,tt9233832,6.6,2279,0,0,0,0
tm441915,Elf Pets: Santa's St. Bernards Save Christmas,2018,G,26,tt9233904,5.3,95,0,0,0,0
tm458074,"Edmilson Filho: Notas, Comedy about Relationships",2018,,79,tt9234638,5.2,20,0,0,0,0
tm246870,Lavender,2016,,92,tt9237490,5.3,7005,0,0,0,0
tm326270,Tiffany Haddish: She Ready! From the Hood to Hollywood!,2017,,65,tt9238720,6.6,526,0,0,0,0
tm450698,The Ruthless,2019,,107,tt9239888,6.2,6071,0,0,0,0
tm441060,ReMastered: Tricky Dick & The Man in Black,2018,,58,tt9244438,7.1,1463,0,0,0,0
ts92547,Rise of Empires: Ottoman,2020,,45,tt9244578,7.9,22045,0,0,0,1
tm445852,Three Words to Forever,2018,,106,tt9248252,6.8,109,0,0,0,0
ts104362,Kid Cosmic,2021,TV-Y7,23,tt9248538,7.9,1354,0,0,0,0
ts84646,Warrior,2018,TV-MA,42,tt9249090,6.7,1966,0,0,0,0
ts104401,Ragnarok,2020,TV-MA,47,tt9251798,7.5,36185,0,0,0,1
tm827501,Tall Girl,2019,PG,101,tt9252508,5.2,23071,0,0,0,0
ts85398,Our Planet,2019,TV-G,50,tt9253866,9.3,41386,0,0,0,1
tm449590,Rattlesnake,2019,,85,tt9257484,4.6,8487,0,0,0,0
tm413049,Animal World,2018,R,125,tt9257932,6.5,4367,0,0,0,0
tm490222,Uncorked,2020,,104,tt9261218,6.4,5414,0,0,0,0
tm952590,What Lies Below,2020,,87,tt9264728,4.3,8125,0,0,0,0
ts86928,The Crowned Clown,2019,TV-14,75,tt9266592,8.0,880,0,0,0,0
ts92726,They've Gotta Have Us,2018,TV-14,59,tt9268756,7.7,292,0,0,0,0
tm446104,Fantastica,2018,G,114,tt9270416,3.6,212,0,0,0,0
tm454096,Only Mine,2019,,87,tt9271164,4.6,3013,0,0,0,0
tm468200,Uyare,2019,,125,tt9271408,8.1,3522,0,0,0,0
ts85510,Rhythm + Flow,2019,TV-MA,57,tt9278032,7.6,1541,0,0,0,0
ts104168,El Dragón: Return of a Warrior,2019,TV-MA,53,tt9281190,6.8,1853,0,0,0,0
ts256310,Pacific Rim: The Black,2021,TV-14,24,tt9288848,7.0,4796,0,0,0,0
tm435295,Ave Maryam,2019,,74,tt9307666,7.0,479,0,0,0,0
ts104449,The Liberator,2020,TV-MA,49,tt9308682,7.6,5942,0,0,0,0
tm931158,Gather,2020,,74,tt9309756,7.8,196,0,0,0,0
tm850723,Altered Carbon: Resleeved,2020,,75,tt9310328,6.5,6030,0,0,0,0
ts287328,Yasuke,2021,TV-MA,29,tt9310330,6.2,4999,0,0,0,0
ts104499,Trese,2021,TV-MA,29,tt9310336,7.0,3701,0,0,0,0
ts104483,Typewriter,2019,TV-MA,50,tt9310372,6.5,3788,0,0,0,0
ts104485,The Stranded,2019,TV-MA,49,tt9310400,6.2,1241,0,0,0,0
ts104507,Triad Princess,2019,,45,tt9314996,6.8,658,0,0,0,0
ts104516,21 Again,2019,TV-MA,52,tt9315008,5.4,47,0,0,0,0
tm447261,Free Rein: The Twelve Neighs of Christmas,2018,,58,tt9315418,6.7,5633,0,0,0,0
tm447514,Vir Das: Losing It,2018,PG-13,67,tt9315848,7.0,1238,0,0,0,0
ts104093,Dance & Sing With True,2018,,0,tt9315892,6.6,2279,0,0,0,0
ts86682,7 Days Out,2018,TV-PG,50,tt9315990,6.8,531,0,0,0,0
tm445899,Struggle: The Life and Lost Art of Szukalski,2018,,104,tt9316022,7.9,4082,0,0,0,0
ts87194,Instant Hotel,2018,TV-MA,49,tt9316032,7.3,1482,0,0,0,0
ts86164,Hero Mask,2018,TV-14,24,tt9316078,6.1,657,0,0,0,0
ts92825,Lego Jurassic World: The Secret Exhibit,2018,TV-Y,22,tt9322614,6.2,244,0,0,0,0
ts89069,LEGO Friends: Girls on a Mission,2018,TV-Y,11,tt9327146,7.7,106,0,0,0,0
ts103935,Bolívar: Una lucha admirable,2019,TV-MA,52,tt9327242,7.3,743,0,0,0,0
ts89340,Crime Diaries: The Candidate,2019,TV-MA,37,tt9327348,7.5,803,0,0,0,0
ts103918,The Good Bandit,2019,,53,tt9328616,7.8,99,0,0,0,0
ts103890,The InBESTigators,2019,,19,tt9332962,8.1,783,0,0,0,0
ts87466,Demon Slayer: Kimetsu no Yaiba,2019,TV-MA,25,tt9335498,8.7,88265,0,0,0,1
tm1033635,Sisters on Track,2021,PG,96,tt9337574,5.8,195,0,0,0,0
tm837690,Eeb Allay Ooo!,2020,,97,tt9343754,7.2,1532,0,0,0,0
tm857430,The Occupant,2020,R,103,tt9345754,6.4,16939,0,0,0,0
ts284800,Criminal: UK,2019,TV-MA,44,tt9348692,7.6,17992,0,0,0,1
ts86365,Rilakkuma and Kaoru,2019,TV-PG,12,tt9348716,8.3,1579,0,0,0,0
ts87473,7SEEDS,2019,TV-MA,25,tt9348718,6.3,1378,0,0,0,0
tm446987,Russell Brand: Re:Birth,2018,,63,tt9349942,6.5,1193,0,0,0,0
tm446176,American Factory,2019,,110,tt9351980,7.4,21415,0,1,0,0
tm459512,To All the Boys: P.S. I Still Love You,2020,PG-13,102,tt9354842,6.0,37072,0,0,0,0
tm448767,Knock Down the House,2019,PG,86,tt9358052,7.1,12418,0,1,0,0
tm446625,Miles Davis: Birth of the Cool,2019,,115,tt9358200,7.4,1771,0,0,0,0
tm446609,The Great Hack,2019,,114,tt9358204,7.1,22838,0,1,0,0
ts103702,Young Wallander,2020,TV-MA,45,tt9359220,6.8,11039,0,0,0,0
ts92405,Hasmukh,2020,TV-MA,32,tt9359294,5.3,2673,0,0,0,0
tm451269,Born Beautiful,2019,,96,tt9364848,5.5,118,0,0,0,0
ts88721,Special,2019,TV-MA,26,tt9381622,7.6,9202,0,0,0,0
tm823459,Léa & I,2019,,84,tt9382396,6.5,215,0,0,0,0
tm452237,The Car: Road to Revenge,2019,,89,tt9382596,4.0,1082,0,0,0,0
ts103638,Standup and Away! with Brian Regan,2018,TV-PG,25,tt9384194,5.7,390,0,0,0,0
tm935309,Skylines,2020,R,113,tt9387250,4.7,7971,0,0,0,0
tm450129,Sakaling Maging Tayo,2019,,90,tt9389622,7.1,73,0,0,0,0
tm472999,Guddiyan Patole,2019,,127,tt9390254,7.0,704,0,0,0,0
ts103574,Sakho & Mangane,2019,TV-MA,51,tt9391692,6.5,131,0,0,0,0
ts89028,Delhi Crime,2019,TV-MA,27,tt9398466,8.5,18732,0,0,0,1
tm548602,Between Two Ferns: The Movie,2019,,82,tt9398640,6.1,31193,0,0,0,0
tm447328,ReMastered: Who Killed Jam Master Jay?,2018,,58,tt9399094,6.5,768,0,0,0,0
tm312767,Monster High: Electrified,2017,PG,72,tt9408950,5.5,300,0,0,0,0
tm447788,Fyre,2019,,98,tt9412098,7.2,44715,0,1,0,0
ts89538,Bitter Daisies,2018,,71,tt9412454,7.2,3274,0,0,0,0
ts286390,Merli: Dare to Know,2019,TV-MA,48,tt9415632,7.6,1711,0,0,0,0
tm814671,Secret Obsession,2019,,97,tt9419834,4.4,21011,0,0,0,0
tm986168,The Guilty,2021,R,90,tt9421570,6.3,113483,0,0,0,0
ts243036,Selena: The Series,2020,TV-PG,38,tt9421868,6.9,4435,0,0,0,0
ts87364,Conversations with a Killer: The Ted Bundy Tapes,2019,TV-MA,59,tt9425132,7.8,27439,0,0,0,1
tm436171,El Potro: lo mejor del amor,2018,,122,tt9426178,5.2,723,0,0,0,0
tm440678,Revenger,2018,NC-17,102,tt9426186,5.7,4252,0,0,0,0
