id,country,production_id
tm357479,BG,83
tm357479,US,2
ts160526,,26
tm138297,US,2
tm182969,TR,28
ts32271,IL,65
tm237143,US,2
tm136061,FR,5
tm136061,GB,3
ts4213,US,2
tm2269,RO,76
ts33840,JP,9
tm244758,GB,3
ts22383,FR,5
ts22383,US,2
ts11188,US,2
tm471967,US,2
ts34950,JP,9
ts35253,CA,20
tm420797,US,2
ts20014,JP,9
tm181051,IT,11
tm181051,PS,21
tm181051,FR,5
tm181051,DE,17
tm211478,IN,4
tm158671,US,2
tm245937,US,2
tm918853,US,2
tm140436,MA,29
tm140436,US,2
tm178992,HK,13
tm148457,IN,4
tm139532,US,2
tm182580,LB,10
tm310706,US,2
tm151860,UA,84
tm151860,US,2
tm151860,CN,54
tm151860,DE,17
tm151860,SG,74
ts21374,US,2
tm197423,NG,48
tm162271,US,2
tm211510,US,2
tm215339,US,2
ts22318,IT,11
tm150928,US,2
ts22445,KR,38
ts35354,US,2
tm359713,US,2
tm285317,US,2
tm469399,IN,4
tm881859,US,2
tm187505,PH,50
ts158608,ZA,37
ts56589,KR,38
tm163066,GB,3
tm403346,IN,4
tm456581,US,2
tm143984,BG,83
tm143984,GB,3
tm143984,US,2
ts10206,CA,20
tm208622,US,2
tm208622,CH,59
tm321224,US,2
tm156811,IN,4
tm140911,US,2
tm143372,JP,9
tm227940,AU,19
tm153055,US,2
ts20288,US,2
ts21885,US,2
tm587320,ES,18
tm187118,IN,4
tm146144,IN,4
tm362198,CA,20
tm362198,CN,54
tm362198,US,2
tm200690,US,2
tm148910,IN,4
tm363787,US,2
ts14583,US,2
tm375547,ES,18
tm232464,IN,4
tm153164,IN,4
tm196296,ES,18
tm196296,US,2
tm196296,GB,3
tm217986,IN,4
tm148976,US,2
tm138431,CD,85
tm138431,GB,3
tm147405,US,2
tm138905,US,2
tm200926,AE,53
tm200926,LB,10
tm352774,US,2
tm70528,ZA,37
tm219699,IN,4
tm159819,PH,50
tm300054,ES,18
tm157286,IN,4
tm151210,US,2
tm158546,IN,4
ts16045,US,2
tm157283,MX,27
tm152904,US,2
ts20261,US,2
tm324155,US,2
ts21981,US,2
tm145791,KR,38
tm232500,US,2
tm218683,XX,69
ts21867,CA,20
ts1413,TW,47
tm201906,FR,5
tm201906,BE,14
tm434553,US,2
tm158980,IN,4
tm193769,GB,3
tm193769,US,2
ts21368,TR,28
ts21367,US,2
tm195209,US,2
tm195209,FR,5
tm195209,GB,3
tm159094,IN,4
tm155051,CA,20
tm149541,US,2
ts54110,IE,25
ts20108,US,2
ts20883,US,2
ts35596,US,2
tm155014,CA,20
tm228574,CA,20
ts35987,US,2
tm135106,US,2
ts35251,US,2
tm142881,US,2
tm158302,IN,4
tm234136,AT,49
tm317566,US,2
tm992844,GB,3
tm218186,US,2
tm357552,US,2
tm160034,IN,4
tm207668,IN,4
tm411958,US,2
ts58010,US,2
tm139922,US,2
tm157461,TR,28
ts35505,AT,49
tm158436,US,2
tm219258,IE,25
tm219258,CA,20
tm135543,US,2
tm135543,FR,5
tm376234,ES,18
tm144541,AR,12
tm215911,IN,4
tm177645,XX,69
ts41490,US,2
tm230927,US,2
tm428073,ES,18
ts43119,US,2
tm266666,US,2
ts20292,US,2
tm59372,IN,4
tm841797,US,2
tm368725,RO,76
tm196125,US,2
tm144046,US,2
tm142852,PH,50
tm145627,IN,4
tm412623,GB,3
tm201365,IN,4
ts3799,US,2
ts11670,US,2
tm202914,US,2
tm236725,GB,3
tm200126,CA,20
tm200126,US,2
tm149038,US,2
tm138792,US,2
tm136465,US,2
tm145658,PH,50
ts38090,CA,20
ts38090,FR,5
tm916405,US,2
tm916405,BG,83
tm212909,PH,50
ts78325,US,2
ts27875,RU,64
ts20791,US,2
tm410435,US,2
tm148662,VE,86
tm148662,AR,12
tm460055,US,2
tm460055,ES,18
tm241998,IN,4
tm232855,PH,50
tm307283,AU,19
ts36015,US,2
ts20351,US,2
ts75157,US,2
ts35244,US,2
tm148597,GB,3
ts22426,JP,9
tm577690,NG,48
tm145216,TR,28
tm134791,US,2
ts37187,US,2
ts21986,US,2
tm443179,US,2
ts314002,JP,9
ts35360,CA,20
ts35360,US,2
ts35554,US,2
tm205812,IE,25
tm205812,ZA,37
tm144451,ZA,37
tm138280,IN,4
tm149914,US,2
tm426274,US,2
tm244381,CA,20
tm244174,KR,38
tm244174,US,2
tm328443,KR,38
tm149747,MX,27
tm195764,US,2
tm214085,US,2
